mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta_mfcc_13_mean,delta_mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,rms_mean,rms_std,pitch_mean,pitch_std,duration,tempo
0.0,0.11115429579126854,0.0,0.0,-0.07265285820033003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06232836750970872,-0.06467040430119816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02152813035995955,0.0,0.0,-0.018175175201676406,0.0,0.0,0.0,-0.03376625880777361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03377199687925274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0645493185883482,0.0,0.0,0.0,0.0,0.0,0.1501573910423338,0.0
0.09688576117684025,0.0,0.03041084677897587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061473410787071754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050670946061061435,0.06320804825037662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08846347708944592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05059329831080941,0.0,0.0,0.0,0.0,0.02699780173006221,0.0,0.03587996974373042,0.0,0.0,0.0,0.0,0.0,0.05986385125110501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.08879106173856534,0.0,0.0,0.0,0.0,0.0,-0.027021641885711076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007716986767601297,0.0,0.0,0.0,0.0,0.0,-0.007810748031165724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006261480683318143,0.0,-0.010567787125730942,-0.02969362638702865,0.0,-0.008645488381246465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004797741035479697,0.0,0.0,0.0,0.0,0.0,0.0,-0.10696025179084039,0.0
-0.010844485573986764,0.0,0.0,0.0,0.0,0.023395992749344723,0.0,0.0,0.0,0.05574017621695635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255118483723586,0.0,0.0,0.0,0.13725090366873546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446445020128441,-0.13214608362787444,0.0,0.0,0.0,0.0,0.0,0.0,0.09432086134066059,0.0,0.0,0.0,0.05348089195334322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005262771285410564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379356310370604,0.014448990232099534,0.0,0.0,0.0,0.0,0.0,0.014074666993339759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01463704100755873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03027535276684327,0.0,0.0,0.0,0.17525936113715118,0.0598917576260693,0.03512074232413142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026975730240415545,0.02299138399916556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0730860343894876,0.0,-0.07360485579787779,-0.02896840623878184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024065262277840248,0.037645516885506596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02826779978328121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04953840544292918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06683635449284804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04554416051031995,0.0,0.0,0.0,0.0,0.04266590057853062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.05234649733784294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07677005329741038,0.0,-0.09395330857245152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030947748947790246,0.0,0.05753920569705512,0.0,-0.08134978322293407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059759875944176775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04051910000605143,0.025492417468690087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09385183973443732,0.0
0.0,0.0,-0.021352756635639198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05077984543101321,0.03069760901188809,0.0,0.0,-0.0022528323181207803,0.0,0.0,0.0,0.02802296051584388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037673681947979216,0.0,0.0,0.03945000917527557,0.0,0.0,0.0,0.0,0.0,-0.12167752878817807,0.0,0.0,0.0,0.0,0.0,0.04468444223289264,0.0,0.0,0.0,0.0,0.0,0.023539601467344837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.047033182802254506,0.0,0.0,0.02997938096582191,0.0,0.0,0.0,0.0,-0.00011424344617307377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048058849730182006,0.0,0.0,0.056547441751276385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05844791414414129,0.0,0.0,0.0,0.0019118504697342212,0.0,0.0,0.0,0.0,0.0,-0.06782343024823743,0.0,0.0,-0.0599722107783536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052236961849139826,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07502469097727386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05065327016717405,0.0,0.0,0.0,0.00758952368231414,0.0,0.0,0.06219935228198939,0.0,-0.03658553435082796,0.0,0.0,0.0,-0.14662507268126695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1095480555731157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08272800786530715,0.029963364634748215,0.0,0.0,0.0,0.0,-0.020796605639143484,0.0,0.0
